#stokes,freq,ind,real,imag
9,103000000000.00000000,66,1.00000000,1.00000000
10,103000000000.00000000,0,-0.86755930,-0.12997380
10,103000000000.00000000,1,0.58761860,1.24347290
10,103000000000.00000000,2,-0.42536110,-2.33190620
10,103000000000.00000000,3,6.01792030,8.04504380
10,103000000000.00000000,4,0.26307180,0.10933240
10,103000000000.00000000,5,2.62176260,-1.66210110
10,103000000000.00000000,6,-0.69895770,-0.87599970
10,103000000000.00000000,7,-0.09421680,-0.44142060
10,103000000000.00000000,8,-0.21641450,-0.96223120
10,103000000000.00000000,9,0.22657040,1.67222930
10,103000000000.00000000,10,-11.46365110,-14.29925070
10,103000000000.00000000,11,0.10827080,1.45009860
10,103000000000.00000000,12,0.02621710,0.04359730
10,103000000000.00000000,13,-2.91999000,1.98132350
10,103000000000.00000000,14,-0.12367070,0.20131280
10,103000000000.00000000,15,0.01349120,0.10483330
10,103000000000.00000000,16,0.46988540,0.88214520
10,103000000000.00000000,17,-0.03938680,-0.22302090
10,103000000000.00000000,18,-0.18358800,-0.59165160
10,103000000000.00000000,19,0.77400380,2.22533030
10,103000000000.00000000,20,0.04062640,0.03223230
10,103000000000.00000000,21,-3.07182140,-2.50223430
10,103000000000.00000000,22,0.26450770,-0.83046940
10,103000000000.00000000,23,-0.86456190,-0.95936410
10,103000000000.00000000,24,0.07090000,-0.13897270
10,103000000000.00000000,25,1.29205260,-1.11161940
10,103000000000.00000000,26,0.04691370,-0.24602790
10,103000000000.00000000,27,-0.12001240,-0.02158270
10,103000000000.00000000,28,-0.09870480,-0.01688760
10,103000000000.00000000,29,-0.00320350,-0.14714890
10,103000000000.00000000,30,-0.12817960,-0.46443520
10,103000000000.00000000,31,-0.01041130,0.03196220
10,103000000000.00000000,32,-0.06817830,-0.20690040
10,103000000000.00000000,33,-0.14358950,0.23304460
10,103000000000.00000000,34,-0.12236400,0.02771830
10,103000000000.00000000,35,-0.35767750,-1.42210450
10,103000000000.00000000,36,0.28949410,0.16997530
10,103000000000.00000000,37,-0.33420800,-0.01859070
10,103000000000.00000000,38,-0.06326530,0.07487900
