#stokes,freq,ind,real,imag
9,103000000000.00000000,57,-0.03839940,0.02959180
9,103000000000.00000000,58,0.10177750,0.03764120
9,103000000000.00000000,59,0.19453580,-0.18145500
9,103000000000.00000000,60,0.85576420,0.99718760
9,103000000000.00000000,61,0.43726740,0.25719810
9,103000000000.00000000,62,0.61609500,0.39234240
9,103000000000.00000000,63,-0.17693130,-0.11235790
9,103000000000.00000000,64,0.49372960,0.47824960
9,103000000000.00000000,65,0.07600730,0.05834760
9,103000000000.00000000,66,1.00000000,1.00000000
10,103000000000.00000000,0,-0.45132410,-0.16781300
10,103000000000.00000000,1,-0.39713670,-0.91328950
10,103000000000.00000000,2,-1.05143030,1.29057940
10,103000000000.00000000,3,18.93404540,-11.54609450
10,103000000000.00000000,4,0.53929160,0.00908880
10,103000000000.00000000,5,-1.57014690,0.31164300
10,103000000000.00000000,6,0.02578020,-0.28567760
10,103000000000.00000000,7,0.40142110,0.43473410
10,103000000000.00000000,8,-0.30415760,0.16697620
10,103000000000.00000000,9,1.27815200,0.33750120
10,103000000000.00000000,10,-31.60350240,21.84253450
10,103000000000.00000000,11,-3.09649330,0.33224680
10,103000000000.00000000,12,0.01912690,0.07438260
10,103000000000.00000000,13,1.89931550,-0.57850330
10,103000000000.00000000,14,0.33026050,0.05643620
10,103000000000.00000000,15,0.11334920,0.04982990
10,103000000000.00000000,16,0.06268320,0.21126230
10,103000000000.00000000,17,-0.18268500,0.20159660
10,103000000000.00000000,18,-0.50460170,0.05355230
10,103000000000.00000000,19,0.64079260,-1.67645840
10,103000000000.00000000,20,0.16841240,-0.12020860
10,103000000000.00000000,21,-11.10183840,6.70631590
10,103000000000.00000000,22,0.68470660,-0.30623860
10,103000000000.00000000,23,-2.65435140,1.74735750
10,103000000000.00000000,24,-0.10516180,0.04750120
10,103000000000.00000000,25,-0.78562610,0.48972500
10,103000000000.00000000,26,-0.29489430,0.00172570
10,103000000000.00000000,27,0.00746720,-0.09051640
10,103000000000.00000000,28,-0.01965060,0.04737040
10,103000000000.00000000,29,-0.03242720,-0.00132920
10,103000000000.00000000,30,-0.06384680,-0.00518670
10,103000000000.00000000,31,-0.04170220,-0.13496800
10,103000000000.00000000,32,0.21485020,0.00876010
10,103000000000.00000000,33,0.24629310,0.41499760
10,103000000000.00000000,34,-0.07348090,0.09082960
10,103000000000.00000000,35,-0.68899590,0.39469470
10,103000000000.00000000,36,1.15747590,-0.64000030
10,103000000000.00000000,37,-0.76147800,0.50250880
10,103000000000.00000000,38,0.62408330,-0.24243010
10,103000000000.00000000,39,-0.65770470,0.37766140
10,103000000000.00000000,40,0.05386150,-0.03951920
10,103000000000.00000000,41,0.18798500,-0.24799480
10,103000000000.00000000,42,0.05424200,-0.01482670
10,103000000000.00000000,43,-0.13528760,0.08635620
10,103000000000.00000000,44,-0.13307100,-0.01207680
10,103000000000.00000000,45,0.02478660,0.05377520
10,103000000000.00000000,46,0.01234200,0.01653360
10,103000000000.00000000,47,0.03261520,-0.01136540
10,103000000000.00000000,48,-0.01280990,-0.02635690
10,103000000000.00000000,49,0.05969960,0.04617050
10,103000000000.00000000,50,-0.19184570,-0.02836250
10,103000000000.00000000,51,-0.03676620,-0.19515080
10,103000000000.00000000,52,0.00173600,-0.05998970
10,103000000000.00000000,53,-0.13382550,0.09175420
10,103000000000.00000000,54,0.29324370,-0.19946900
10,103000000000.00000000,55,0.06699890,0.08344600
10,103000000000.00000000,56,-0.08432750,-0.00545400
10,103000000000.00000000,57,-0.05696760,-0.02673440
10,103000000000.00000000,58,-0.03439160,-0.02360940
10,103000000000.00000000,59,0.07769320,-0.02102040
10,103000000000.00000000,60,-0.04565450,0.01341840
10,103000000000.00000000,61,-0.00316780,0.05967630
10,103000000000.00000000,62,-0.01367040,0.03875170
10,103000000000.00000000,63,0.16254670,-0.07352070
10,103000000000.00000000,64,0.01140850,0.01372010
10,103000000000.00000000,65,-0.03674760,-0.00691230
10,103000000000.00000000,66,1.00000000,1.00000000
11,103000000000.00000000,0,-0.73162340,-0.24386000
